ID,date,Open,High,Low,Close,Volume
670,16/09/2020 0:00,1.35,1.35,1.25,1.26,7162000
671,17/09/2020 0:00,1.26,1.35,1.25,1.29,6987000
672,18/09/2020 0:00,1.29,1.32,1.22,1.27,2813500
673,21/09/2020 0:00,1.29,1.29,1.23,1.24,1996000
674,22/09/2020 0:00,1.28,1.28,1.21,1.23,3076500
675,23/09/2020 0:00,1.22,1.25,1.2,1.21,5804500
676,24/09/2020 0:00,1.21,1.23,1.18,1.19,3203000
677,25/09/2020 0:00,1.21,1.23,1.17,1.18,2161500
678,28/09/2020 0:00,1.18,1.22,1.08,1.12,5810000
679,29/09/2020 0:00,1.16,1.18,1.1,1.17,2495000
680,30/09/2020 0:00,1.19,1.21,1.14,1.15,3663000
681,01/10/2020 0:00,1.15,1.18,1.05,1.1,5425500
682,02/10/2020 0:00,1.12,1.15,1.06,1.1,5272000
683,05/10/2020 0:00,1.05,1.1,0.99,1.01,8584500
684,06/10/2020 0:00,1,1.04,0.97,1.02,4661500
685,07/10/2020 0:00,1.08,1.09,1.03,1.07,3881500
686,08/10/2020 0:00,1.07,1.13,1.07,1.1,1805500
687,09/10/2020 0:00,1.12,1.23,1.11,1.15,13333500
688,12/10/2020 0:00,1.15,1.15,1.07,1.09,2063500
689,13/10/2020 0:00,1.11,1.15,1.03,1.07,4316000
690,14/10/2020 0:00,1.13,1.15,1.08,1.1,3440000
691,15/10/2020 0:00,1.08,1.14,1.08,1.1,1656500
692,16/10/2020 0:00,1.1,1.1,1.03,1.06,4802000
693,19/10/2020 0:00,1.13,1.13,1.05,1.08,3575500
694,20/10/2020 0:00,1.11,1.15,1.09,1.12,2706500
695,21/10/2020 0:00,1.12,1.14,1.1,1.11,1518500
696,22/10/2020 0:00,1.1,1.13,1.07,1.09,2163000
697,23/10/2020 0:00,1.1,1.14,1.07,1.08,4873000
698,26/10/2020 0:00,1.13,1.16,1.09,1.12,4588500
699,27/10/2020 0:00,1.12,1.14,1.08,1.08,3927500
700,28/10/2020 0:00,1.06,1.11,1.05,1.07,1851500
701,29/10/2020 0:00,1.09,1.09,0.99,1.01,8875500
702,02/11/2020 0:00,1.01,1.05,0.96,1.01,2775000
703,03/11/2020 0:00,1.04,1.06,1.02,1.04,1345000
704,04/11/2020 0:00,1.07,1.08,1.02,1.03,3580500
705,05/11/2020 0:00,1.08,1.09,1.03,1.05,2748000
706,06/11/2020 0:00,1.05,1.07,1.02,1.03,3069500
707,09/11/2020 0:00,1.07,1.07,1.02,1.04,1722000
708,10/11/2020 0:00,1.07,1.07,1.02,1.06,5286000
709,11/11/2020 0:00,1.05,1.08,1.04,1.05,2188500
710,12/11/2020 0:00,1.06,1.06,1.01,1.02,2798500
711,13/11/2020 0:00,1.02,1.04,1,1.02,2970500
712,16/11/2020 0:00,1.02,1.04,0.99,1,4894500
713,17/11/2020 0:00,1.02,1.05,1,1.02,1092000
714,18/11/2020 0:00,1.02,1.03,0.98,1.01,1827000
715,19/11/2020 0:00,1.03,1.03,1,1,5558500
716,20/11/2020 0:00,1.02,1.04,1,1.01,6622500
717,23/11/2020 0:00,1.01,1.01,0.95,0.97,9462000
718,24/11/2020 0:00,1,1.03,0.97,0.98,3247000
719,25/11/2020 0:00,1,1.03,0.98,1,3144500
720,26/11/2020 0:00,1,1.05,1,1.04,3039000
721,27/11/2020 0:00,1.04,1.11,1.04,1.08,11175000
722,30/11/2020 0:00,1.08,1.08,1.02,1.06,1920500
723,01/12/2020 0:00,1.09,1.09,1.02,1.03,2510500
724,02/12/2020 0:00,1.04,1.07,1.03,1.03,3160500
725,03/12/2020 0:00,1.05,1.07,1.02,1.05,3854000
726,04/12/2020 0:00,1.05,1.1,1.05,1.06,4762500
727,07/12/2020 0:00,1.04,1.08,1.04,1.05,1861500
728,08/12/2020 0:00,1.04,1.05,1.02,1.03,6861500
729,09/12/2020 0:00,1.05,1.07,1.02,1.02,7353000
730,10/12/2020 0:00,1.05,1.05,1.01,1.01,2273500
731,11/12/2020 0:00,1.01,1.03,0.98,1,10404000
732,14/12/2020 0:00,1.03,1.17,1.02,1.12,21642000
733,15/12/2020 0:00,1.15,1.16,1.07,1.1,20779000
734,16/12/2020 0:00,1.08,1.12,1.05,1.09,2186000
735,17/12/2020 0:00,1.09,1.13,1.06,1.07,7576000
736,18/12/2020 0:00,1.11,1.12,1.06,1.08,4562000
737,21/12/2020 0:00,1.11,1.19,1.08,1.17,36557500
738,22/12/2020 0:00,1.2,1.25,1.11,1.14,70792000
739,23/12/2020 0:00,1.19,1.19,1.14,1.16,6856500
740,24/12/2020 0:00,1.14,1.19,1.09,1.12,11602000
741,28/12/2020 0:00,1.17,1.23,1.14,1.19,19091000
742,29/12/2020 0:00,1.24,1.28,1.21,1.22,18239000
743,30/12/2020 0:00,1.24,1.26,1.19,1.2,6189500
744,31/12/2020 0:00,1.27,1.27,1.2,1.22,10543000
745,01/01/2021 0:00,1.25,1.28,1.22,1.23,7614000
746,04/01/2021 0:00,1.23,1.35,1.2,1.32,22932000
747,05/01/2021 0:00,1.34,1.35,1.24,1.26,8736000
748,06/01/2021 0:00,1.22,1.28,1.22,1.24,5493000
749,07/01/2021 0:00,1.27,1.31,1.23,1.26,11880500
750,08/01/2021 0:00,1.26,1.28,1.23,1.24,7005500
751,11/01/2021 0:00,1.24,1.24,1.18,1.19,11291500
752,12/01/2021 0:00,1.2,1.25,1.19,1.2,6642000
753,13/01/2021 0:00,1.21,1.23,1.18,1.19,9331500
754,14/01/2021 0:00,1.19,1.2,1.16,1.18,8136500
755,15/01/2021 0:00,1.2,1.2,1.13,1.16,12993000
756,18/01/2021 0:00,1.18,1.24,1.16,1.17,18273500
757,19/01/2021 0:00,1.21,1.23,1.13,1.14,16950000
758,20/01/2021 0:00,1.17,1.17,1.11,1.14,6070500
759,21/01/2021 0:00,1.16,1.17,1.12,1.13,7409500
760,22/01/2021 0:00,1.15,1.15,1.11,1.12,3121000
761,25/01/2021 0:00,1.16,1.16,1.05,1.1,13600000
762,26/01/2021 0:00,1.13,1.13,1.08,1.1,6933000
763,27/01/2021 0:00,1.1,1.13,1.09,1.09,11455000
764,28/01/2021 0:00,1.1,1.11,1.07,1.08,10459000
765,29/01/2021 0:00,1.1,1.15,1.08,1.13,10674500
766,01/02/2021 0:00,1.13,1.25,1.11,1.16,25444500
767,02/02/2021 0:00,1.2,1.21,1.14,1.15,13992000
768,03/02/2021 0:00,1.18,1.2,1.12,1.13,7901000
769,04/02/2021 0:00,1.18,1.18,1.11,1.14,3968500
770,08/02/2021 0:00,1.15,1.29,1.11,1.23,52912500
771,09/02/2021 0:00,1.26,1.3,1.23,1.26,30631000
772,10/02/2021 0:00,1.51,1.77,1.41,1.68,370396500
773,11/02/2021 0:00,1.81,1.95,1.4,1.51,353566000
774,12/02/2021 0:00,1.55,1.55,1.36,1.39,58660500
775,15/02/2021 0:00,1.42,1.55,1.4,1.53,40310000
776,16/02/2021 0:00,1.59,1.6,1.5,1.54,22966500
777,17/02/2021 0:00,1.59,1.59,1.46,1.47,23394500
778,18/02/2021 0:00,1.49,1.54,1.47,1.5,26978500
779,19/02/2021 0:00,1.55,1.64,1.55,1.59,62279500
780,22/02/2021 0:00,1.6,1.62,1.54,1.55,23773500
781,23/02/2021 0:00,1.55,1.75,1.55,1.64,84284000
782,24/02/2021 0:00,1.7,1.7,1.51,1.54,27272000
783,25/02/2021 0:00,1.57,1.65,1.53,1.61,17584500
784,26/02/2021 0:00,1.63,1.65,1.55,1.56,11293000
785,01/03/2021 0:00,1.6,1.6,1.49,1.54,9074000
786,02/03/2021 0:00,1.58,1.58,1.5,1.53,5346000
787,03/03/2021 0:00,1.53,1.55,1.49,1.53,6741500
788,04/03/2021 0:00,1.43,1.49,1.36,1.42,18472000
789,05/03/2021 0:00,1.43,1.48,1.36,1.4,9240000
790,08/03/2021 0:00,1.45,1.5,1.34,1.38,8559500
791,09/03/2021 0:00,1.4,1.4,1.25,1.28,19446500
792,10/03/2021 0:00,1.3,1.3,1.22,1.27,7705500
793,11/03/2021 0:00,1.28,1.28,1.13,1.17,19715000
794,12/03/2021 0:00,1.17,1.26,1.15,1.22,14654500
795,15/03/2021 0:00,1.3,1.42,1.3,1.4,13548500
796,16/03/2021 0:00,1.43,1.44,1.36,1.4,11671000
797,17/03/2021 0:00,1.45,1.46,1.37,1.38,5679500
798,18/03/2021 0:00,1.39,1.43,1.28,1.3,6789500
799,19/03/2021 0:00,1.27,1.35,1.26,1.34,6950000
800,22/03/2021 0:00,1.34,1.35,1.29,1.31,6160500
801,24/03/2021 0:00,1.38,1.38,1.32,1.34,2628000
802,25/03/2021 0:00,1.36,1.4,1.32,1.33,5312500
803,26/03/2021 0:00,1.32,1.34,1.3,1.31,4256500
804,29/03/2021 0:00,1.34,1.34,1.2,1.22,12134000
805,30/03/2021 0:00,1.22,1.27,1.21,1.22,3054500
806,31/03/2021 0:00,1.26,1.29,1.2,1.21,3937500
807,01/04/2021 0:00,1.24,1.24,1.17,1.19,5040500
808,02/04/2021 0:00,1.22,1.25,1.16,1.22,5650000
809,05/04/2021 0:00,1.25,1.26,1.17,1.18,2693000
810,06/04/2021 0:00,1.19,1.23,1.17,1.22,8645500
811,07/04/2021 0:00,1.22,1.25,1.18,1.2,2921500
812,08/04/2021 0:00,1.2,1.22,1.17,1.19,3286000
813,09/04/2021 0:00,1.22,1.49,1.21,1.43,124482500
814,12/04/2021 0:00,1.46,1.55,1.41,1.52,73751500
815,13/04/2021 0:00,1.51,1.52,1.4,1.43,28277500
816,14/04/2021 0:00,1.44,1.52,1.44,1.48,16761000
817,15/04/2021 0:00,1.6,1.66,1.53,1.56,64880000
818,16/04/2021 0:00,1.63,1.63,1.55,1.56,15634500
819,19/04/2021 0:00,1.59,1.73,1.54,1.69,101378000
820,20/04/2021 0:00,1.74,1.8,1.72,1.73,57044000
821,21/04/2021 0:00,1.76,1.78,1.59,1.61,42895000
822,22/04/2021 0:00,1.62,1.64,1.51,1.53,26896000
823,23/04/2021 0:00,1.54,1.58,1.45,1.56,24113000
824,26/04/2021 0:00,1.56,1.63,1.51,1.54,21059000
825,27/04/2021 0:00,1.5,1.6,1.49,1.51,10903000
826,28/04/2021 0:00,1.58,1.58,1.48,1.5,12121000
827,29/04/2021 0:00,1.54,1.54,1.45,1.47,7879500
828,30/04/2021 0:00,1.5,1.5,1.38,1.4,13129500
829,03/05/2021 0:00,1.4,1.41,1.32,1.37,6925500
830,04/05/2021 0:00,1.37,1.5,1.37,1.48,8000500
831,05/05/2021 0:00,1.52,1.52,1.42,1.44,6537000
832,06/05/2021 0:00,1.49,1.68,1.41,1.53,80899500
833,17/05/2021 0:00,1.59,1.72,1.57,1.69,72917500
834,18/05/2021 0:00,1.72,1.72,1.61,1.67,49505500
835,19/05/2021 0:00,1.65,1.75,1.6,1.7,41826500
836,20/05/2021 0:00,1.7,1.81,1.66,1.76,77733000
837,21/05/2021 0:00,1.8,1.92,1.78,1.88,99480000
838,24/05/2021 0:00,1.95,2.25,1.93,2.14,275888000
839,25/05/2021 0:00,2.25,2.3,2.14,2.28,150346000
840,26/05/2021 0:00,2.35,3.28,2.32,3.22,707728500
841,27/05/2021 0:00,3.44,4.03,2.6,3.24,950273000
842,28/05/2021 0:00,3,3.24,2.81,3,381390000
843,31/05/2021 0:00,3.1,3.77,3.1,3.67,480613000
844,01/06/2021 0:00,3.85,3.93,3.5,3.59,354077000
845,02/06/2021 0:00,3.6,3.78,3.42,3.59,202682500
846,03/06/2021 0:00,3.68,3.76,3.52,3.56,134991000
847,04/06/2021 0:00,3.61,3.61,3.48,3.51,89041000
848,07/06/2021 0:00,3.54,3.66,3.45,3.5,80744500
849,08/06/2021 0:00,3.55,3.83,3.48,3.64,399964000
850,09/06/2021 0:00,3.73,4.49,3.7,4.22,716814000
851,10/06/2021 0:00,4.39,4.52,4.1,4.25,329074500
852,11/06/2021 0:00,4.38,4.45,4.17,4.22,120847500
853,14/06/2021 0:00,4.49,4.49,4.2,4.23,98041000
854,15/06/2021 0:00,4.25,4.28,3.9,3.97,147624000
855,16/06/2021 0:00,3.97,4.05,3.81,3.84,87346500
856,17/06/2021 0:00,3.78,4.26,3.71,4.01,243179500
857,18/06/2021 0:00,4.05,4.26,3.95,4.12,76462000
858,21/06/2021 0:00,4.19,4.21,3.95,4,58453500
859,22/06/2021 0:00,4.04,4.04,3.85,3.86,48194000
860,23/06/2021 0:00,3.82,4.02,3.82,3.86,41582500
861,24/06/2021 0:00,3.87,3.94,3.56,3.65,97547500
862,25/06/2021 0:00,3.62,4.07,3.62,3.95,142179500
863,28/06/2021 0:00,4.05,4.19,3.76,3.81,98862500
864,29/06/2021 0:00,3.95,4.01,3.87,3.91,55687000
865,30/06/2021 0:00,4.09,4.12,3.94,3.96,43244500
866,01/07/2021 0:00,4.02,4.26,4,4.1,199480000
867,02/07/2021 0:00,4.1,4.23,4.03,4.06,43772000
868,05/07/2021 0:00,4.07,4.15,3.93,3.98,55638000
869,06/07/2021 0:00,3.98,4.05,3.82,3.86,48871500
870,07/07/2021 0:00,3.88,3.95,3.8,3.91,30164000
871,08/07/2021 0:00,3.95,4,3.83,3.92,28433500
872,09/07/2021 0:00,3.97,3.97,3.82,3.85,25782500
873,12/07/2021 0:00,3.8,3.94,3.61,3.64,70991000
874,13/07/2021 0:00,3.63,3.65,3.51,3.52,48035500
875,14/07/2021 0:00,3.51,3.55,3.4,3.42,44691500
876,15/07/2021 0:00,3.37,3.45,3.28,3.35,50820500
877,16/07/2021 0:00,3.33,3.48,3.33,3.43,16480000
878,19/07/2021 0:00,3.44,3.55,3.44,3.52,11779000
879,23/07/2021 0:00,3.57,3.65,3.53,3.56,20815000
880,26/07/2021 0:00,3.62,4.02,3.57,3.84,127888500
881,27/07/2021 0:00,3.86,3.94,3.72,3.74,36634500
882,28/07/2021 0:00,3.71,3.75,3.55,3.57,40378500
883,29/07/2021 0:00,3.55,3.61,3.31,3.42,50152500
884,30/07/2021 0:00,3.46,3.64,3.33,3.46,39177500
885,02/08/2021 0:00,3.46,3.57,3.44,3.49,16852000
886,03/08/2021 0:00,3.51,3.69,3.5,3.64,36354000
887,04/08/2021 0:00,3.7,3.78,3.62,3.65,45695500
888,05/08/2021 0:00,3.69,3.73,3.61,3.63,17680000
889,06/08/2021 0:00,3.65,3.67,3.46,3.49,25665500
890,09/08/2021 0:00,3.51,3.57,3.33,3.36,42228000
891,10/08/2021 0:00,3.34,3.5,3.22,3.45,42930000
892,11/08/2021 0:00,3.59,3.62,3.41,3.43,26706500
893,12/08/2021 0:00,3.48,3.48,3.33,3.37,11810500
894,13/08/2021 0:00,3.4,3.42,3.32,3.34,11429500
895,16/08/2021 0:00,3.35,3.4,3.25,3.35,22213000
896,17/08/2021 0:00,3.41,3.45,3.38,3.39,12452500
897,20/08/2021 0:00,3.42,3.43,3.33,3.37,9088000
898,23/08/2021 0:00,3.37,3.41,3.32,3.34,14392000
899,24/08/2021 0:00,3.33,3.44,3.29,3.31,43692000
900,25/08/2021 0:00,3.33,3.46,3.29,3.32,38045000
901,26/08/2021 0:00,3.35,3.38,3.25,3.27,16566500
902,27/08/2021 0:00,3.3,3.33,3.13,3.22,31632000
903,30/08/2021 0:00,3.29,3.37,3.22,3.26,26783000
904,31/08/2021 0:00,3.28,3.36,3.2,3.22,16186500
905,01/09/2021 0:00,3.24,3.62,3.24,3.56,162288500
906,02/09/2021 0:00,3.65,3.7,3.48,3.5,53341000
907,03/09/2021 0:00,3.5,3.64,3.48,3.55,50600000
908,06/09/2021 0:00,3.6,3.6,3.38,3.41,28839500
909,07/09/2021 0:00,3.45,3.45,3.26,3.33,28675000
910,08/09/2021 0:00,3.37,3.39,3.29,3.34,19009500
911,09/09/2021 0:00,3.37,3.39,3.3,3.33,20386000
912,10/09/2021 0:00,3.34,3.34,3.28,3.31,23517000
913,13/09/2021 0:00,3.3,3.37,3.28,3.3,16748500
914,14/09/2021 0:00,3.3,3.31,3.16,3.2,25354500
915,15/09/2021 0:00,3.23,3.23,3.1,3.12,16991500
916,16/09/2021 0:00,3.16,3.42,3.02,3.32,44895500
917,17/09/2021 0:00,3.34,3.44,3.22,3.25,42415000
918,20/09/2021 0:00,3.25,3.25,3.16,3.19,13366500
919,21/09/2021 0:00,3.2,3.25,3.08,3.11,26432000
920,22/09/2021 0:00,3.1,3.11,2.71,2.98,91050500
921,23/09/2021 0:00,3.02,3.24,2.9,2.95,89120000
922,24/09/2021 0:00,3.05,3.05,2.81,2.87,39708500
923,27/09/2021 0:00,2.9,2.91,2.65,2.76,32646000
924,28/09/2021 0:00,2.8,2.93,2.73,2.91,22144000
925,29/09/2021 0:00,2.99,2.99,2.67,2.71,51190000
926,30/09/2021 0:00,2.67,2.75,2.65,2.72,19706000
927,01/10/2021 0:00,2.76,2.84,2.73,2.78,13238000
928,04/10/2021 0:00,2.78,2.98,2.7,2.93,21643500
929,05/10/2021 0:00,2.94,2.95,2.81,2.83,18071000
930,06/10/2021 0:00,2.79,2.85,2.65,2.69,16830000
931,07/10/2021 0:00,2.73,2.76,2.5,2.54,57981500
932,08/10/2021 0:00,2.56,2.64,2.5,2.53,18534000
933,11/10/2021 0:00,2.55,2.55,2.22,2.25,41362500
934,12/10/2021 0:00,2.27,2.27,2.01,2.21,51143500
935,13/10/2021 0:00,2.25,2.26,2.04,2.06,28869500
936,14/10/2021 0:00,2.09,2.49,2.03,2.43,66164000
937,15/10/2021 0:00,2.45,2.48,2.29,2.39,25490000
938,18/10/2021 0:00,2.29,2.33,2.18,2.28,20839500
939,20/10/2021 0:00,2.31,2.55,2.31,2.53,49452000
940,21/10/2021 0:00,2.53,2.61,2.41,2.43,21828000
941,22/10/2021 0:00,2.4,2.45,2.29,2.37,21050500
942,25/10/2021 0:00,2.45,2.47,2.29,2.35,17437000
943,26/10/2021 0:00,2.41,2.41,2.27,2.29,5905000
944,27/10/2021 0:00,2.39,2.45,2.33,2.38,11785500
945,28/10/2021 0:00,2.4,2.41,2.3,2.34,10659500
946,29/10/2021 0:00,2.44,2.44,2.3,2.37,11757000
947,01/11/2021 0:00,2.42,2.54,2.36,2.46,53862000
948,02/11/2021 0:00,2.46,2.52,2.4,2.42,10243000
949,03/11/2021 0:00,2.42,2.5,2.41,2.44,16290000
950,04/11/2021 0:00,2.44,2.7,2.44,2.66,81042000
951,05/11/2021 0:00,2.68,2.8,2.66,2.69,41910000
952,08/11/2021 0:00,2.72,2.74,2.58,2.61,15205000
953,09/11/2021 0:00,2.61,2.61,2.42,2.47,22989000
954,10/11/2021 0:00,2.49,2.51,2.41,2.44,10320000
955,11/11/2021 0:00,2.48,2.49,2.37,2.4,7713500
956,12/11/2021 0:00,2.37,2.4,2.32,2.34,5589500
957,15/11/2021 0:00,2.37,2.43,2.34,2.39,11222500
958,16/11/2021 0:00,2.41,2.46,2.36,2.44,5077000
959,17/11/2021 0:00,2.43,2.43,2.33,2.35,7030500
960,18/11/2021 0:00,2.38,2.4,2.27,2.32,6712000
961,19/11/2021 0:00,2.34,2.36,2.27,2.28,10425000
962,22/11/2021 0:00,2.25,2.27,2.18,2.23,10096000
963,23/11/2021 0:00,2.29,2.32,2.15,2.17,17169000
964,24/11/2021 0:00,2.16,2.18,2.06,2.11,24680000
965,25/11/2021 0:00,2.17,2.17,2.09,2.11,8393500
966,26/11/2021 0:00,2.11,2.17,2.05,2.11,34179500
967,29/11/2021 0:00,2.04,2.15,2.04,2.12,13690000
968,30/11/2021 0:00,2.13,2.16,2.09,2.12,5978000
969,01/12/2021 0:00,2.12,2.22,2.12,2.19,6512500
970,02/12/2021 0:00,2.25,2.25,1.95,2.01,33019000
971,03/12/2021 0:00,2.01,2.14,1.95,2.05,24354000
972,06/12/2021 0:00,2.1,2.1,1.92,1.96,16586500
973,07/12/2021 0:00,1.98,2.06,1.98,2.05,8062500
974,08/12/2021 0:00,2.08,2.12,2.03,2.05,6948500
975,09/12/2021 0:00,2.05,2.09,1.95,1.99,9546000
976,10/12/2021 0:00,1.96,1.99,1.83,1.88,13620500
977,13/12/2021 0:00,1.9,1.92,1.68,1.7,18332500
978,14/12/2021 0:00,1.7,1.84,1.59,1.8,21075500
979,15/12/2021 0:00,1.88,2.28,1.86,2.2,53266000
980,16/12/2021 0:00,2.22,2.29,2.13,2.21,49185000
981,17/12/2021 0:00,2.2,2.25,2.12,2.15,29218000
982,20/12/2021 0:00,2.15,2.22,2.13,2.19,17456500
983,21/12/2021 0:00,2.22,2.23,2.11,2.12,21714500
984,22/12/2021 0:00,2.12,2.16,2.08,2.1,7113500
985,23/12/2021 0:00,2.1,2.15,2.06,2.11,9922500
986,24/12/2021 0:00,2.14,2.14,2.04,2.05,7006500
987,27/12/2021 0:00,2.08,2.09,2.02,2.03,3504000
988,28/12/2021 0:00,2.01,2.06,2.01,2.03,7018000
989,29/12/2021 0:00,2.05,2.07,2.01,2.05,14754000
990,30/12/2021 0:00,2.11,2.14,2.06,2.07,9011500
991,31/12/2021 0:00,2.07,2.18,2.04,2.08,41966500
992,03/01/2022 0:00,2.08,2.13,2.05,2.07,5508500
993,04/01/2022 0:00,2.06,2.21,2.06,2.17,22056000
994,05/01/2022 0:00,2.18,2.4,2.15,2.36,75590000
995,06/01/2022 0:00,2.36,2.47,2.24,2.26,65105500
996,07/01/2022 0:00,2.25,2.3,2.21,2.28,21662500
997,10/01/2022 0:00,2.28,2.34,2.25,2.32,30072000
998,11/01/2022 0:00,2.35,2.44,2.35,2.43,44675000
999,12/01/2022 0:00,2.46,2.68,2.46,2.53,133908500
1000,13/01/2022 0:00,2.54,2.63,2.48,2.53,47814000
1001,14/01/2022 0:00,2.55,2.58,2.44,2.47,25139500
1002,17/01/2022 0:00,2.48,2.5,2.35,2.37,25493500
1003,18/01/2022 0:00,2.39,2.42,2.32,2.34,17672000
1004,19/01/2022 0:00,2.36,2.36,2.13,2.16,27328000
1005,20/01/2022 0:00,2.16,2.2,2.03,2.18,27947500
1006,21/01/2022 0:00,2.21,2.25,2.16,2.17,12569000
1007,24/01/2022 0:00,2.18,2.18,2.1,2.16,9829500
1008,25/01/2022 0:00,2.17,2.25,2.16,2.17,8510500
1009,26/01/2022 0:00,2.18,2.18,2.12,2.14,5347500
1010,27/01/2022 0:00,2.16,2.21,2.13,2.18,10239500
1011,28/01/2022 0:00,2.16,2.26,2.15,2.21,31457000
1012,31/01/2022 0:00,2.21,2.27,2.21,2.24,22493500
1013,01/02/2022 0:00,2.25,2.33,2.22,2.27,24880000
1014,02/02/2022 0:00,2.28,2.33,2.26,2.29,21554000
1015,03/02/2022 0:00,2.3,2.38,2.29,2.33,32820000
1016,04/02/2022 0:00,2.33,2.36,2.28,2.29,12792500
1017,07/02/2022 0:00,2.3,2.31,2.22,2.23,5905500
1018,08/02/2022 0:00,2.24,2.24,2.17,2.2,14212500
1019,09/02/2022 0:00,2.21,2.22,2.18,2.21,10640500
1020,10/02/2022 0:00,2.23,2.26,2.17,2.18,13715000
1021,11/02/2022 0:00,2.16,2.18,2.13,2.15,11426500
1022,14/02/2022 0:00,2.13,2.15,2.03,2.05,33532500
1023,15/02/2022 0:00,1.84,2.05,1.65,1.96,91896000
1024,16/02/2022 0:00,2.02,2.09,1.98,2.02,17057500
1025,17/02/2022 0:00,2.05,2.05,1.9,1.96,16156500
1026,18/02/2022 0:00,1.92,1.97,1.9,1.94,5613500
1027,21/02/2022 0:00,1.91,1.94,1.83,1.85,19087000
1028,22/02/2022 0:00,1.85,1.85,1.76,1.8,23687000
1029,23/02/2022 0:00,1.82,1.87,1.79,1.82,11558500
1030,24/02/2022 0:00,1.79,1.82,1.66,1.68,33137000
1031,25/02/2022 0:00,1.65,1.75,1.65,1.72,33254500
1032,28/02/2022 0:00,1.75,1.84,1.7,1.83,10541500
1033,01/03/2022 0:00,1.89,1.99,1.85,1.96,29897000
1034,02/03/2022 0:00,1.93,1.93,1.85,1.9,11115500
1035,03/03/2022 0:00,1.9,1.93,1.84,1.86,5396500
1036,04/03/2022 0:00,1.87,1.88,1.81,1.83,5664000
1037,07/03/2022 0:00,1.78,1.83,1.67,1.75,11545000
1038,08/03/2022 0:00,1.74,1.79,1.68,1.69,11025500
1039,09/03/2022 0:00,1.67,1.72,1.66,1.7,6843500
1040,10/03/2022 0:00,1.78,1.8,1.63,1.69,22927500
1041,11/03/2022 0:00,1.7,1.74,1.66,1.69,6027500
1042,14/03/2022 0:00,1.65,1.7,1.65,1.67,5088500
1043,15/03/2022 0:00,1.7,1.72,1.66,1.68,13523500
1044,16/03/2022 0:00,1.69,1.71,1.64,1.65,19694000
1045,17/03/2022 0:00,1.69,1.69,1.54,1.57,14572000
1046,18/03/2022 0:00,1.57,1.57,1.47,1.5,13488500
1047,21/03/2022 0:00,1.5,1.51,1.44,1.47,7970000
1048,22/03/2022 0:00,1.5,1.57,1.48,1.52,5178500
1049,24/03/2022 0:00,1.55,1.56,1.49,1.54,5026000
1050,25/03/2022 0:00,1.53,1.63,1.52,1.56,22173500
1051,28/03/2022 0:00,1.57,1.6,1.52,1.57,6664000
1052,29/03/2022 0:00,1.6,1.72,1.6,1.7,27126000
1053,30/03/2022 0:00,1.7,1.78,1.65,1.73,19941000
1054,31/03/2022 0:00,1.75,1.8,1.72,1.79,11698500
1055,01/04/2022 0:00,1.78,1.82,1.72,1.74,14100000
1056,04/04/2022 0:00,1.67,1.68,1.6,1.64,8293000
1057,05/04/2022 0:00,1.63,1.69,1.61,1.65,5664000
1058,06/04/2022 0:00,1.65,1.7,1.65,1.69,2989000
1059,07/04/2022 0:00,1.69,1.71,1.64,1.64,5086500
1060,08/04/2022 0:00,1.65,1.79,1.65,1.73,9884500
1061,11/04/2022 0:00,1.85,2.19,1.8,2.13,140797500
1062,12/04/2022 0:00,2.18,2.2,1.99,2.07,62038000
1063,13/04/2022 0:00,2.09,2.09,1.94,1.98,42739000
1064,14/04/2022 0:00,1.97,1.97,1.86,1.93,36948000
1065,15/04/2022 0:00,1.95,2.02,1.9,1.92,31658000
1066,18/04/2022 0:00,1.92,1.95,1.84,1.85,15457500
1067,19/04/2022 0:00,1.87,1.87,1.78,1.8,11547000
1068,20/04/2022 0:00,1.77,1.83,1.75,1.76,9207500
1069,21/04/2022 0:00,1.79,1.79,1.72,1.73,7796000
1070,22/04/2022 0:00,1.75,1.83,1.72,1.81,9567000
1071,25/04/2022 0:00,1.86,1.94,1.69,1.71,31986000
1072,26/04/2022 0:00,1.71,1.75,1.69,1.71,11612500
1073,27/04/2022 0:00,1.74,1.75,1.68,1.7,7125000
1074,28/04/2022 0:00,1.68,1.71,1.6,1.68,37497000
1075,09/05/2022 0:00,1.67,1.67,1.56,1.57,20975000
1076,10/05/2022 0:00,1.6,1.63,1.57,1.59,8420000
1077,11/05/2022 0:00,1.59,1.61,1.41,1.49,31405500
1078,12/05/2022 0:00,1.5,1.53,1.44,1.5,16441000
1079,13/05/2022 0:00,1.51,1.56,1.48,1.54,8639500
1080,16/05/2022 0:00,1.5,1.5,1.43,1.45,11934500
1081,17/05/2022 0:00,1.46,1.49,1.43,1.48,21946500
1082,18/05/2022 0:00,1.49,1.55,1.42,1.54,27075000
1083,19/05/2022 0:00,1.51,1.57,1.51,1.54,13387500
1084,20/05/2022 0:00,1.57,1.62,1.53,1.59,12467500
1085,23/05/2022 0:00,1.57,1.59,1.5,1.5,7624000
1086,24/05/2022 0:00,1.5,1.55,1.45,1.46,5820000
1087,25/05/2022 0:00,1.46,1.55,1.45,1.54,13435000
1088,26/05/2022 0:00,1.53,1.61,1.51,1.6,16186000
1089,27/05/2022 0:00,1.63,1.69,1.55,1.57,21506000
1090,30/05/2022 0:00,1.59,1.6,1.55,1.56,6256500
